SQ_CANDIDATO;CD_SG_UF;CD_TP_AGREMIACAO;CD_PARTIDO;CD_DS_NACIONALIDADE;CD_SG_UF_NASCIMENTO;NR_IDADE_DATA_POSSE;CD_DS_GENERO;CD_DS_GRAU_INSTRUCAO;CD_DS_ESTADO_CIVIL;CD_DS_COR_RACA;CD_DS_OCUPACAO;CD_ST_REELEICAO;CAT_CANDIDATO_A_PRESIDENTE;CAT_CANDIDATO_A_GOVERNADOR;CD_DS_PORTE;NR_IDADE_PARTIDO_2018;CD_DS_ESPECTRO_POLITICO;CD_DS_POSICIONAMENTO_IDEOLOGICO;CD_CAT_LEGALIZACAO_CANNABIS;CD_CAT_ESTATUTO_DESARMAMENTO;CD_CAT_DESCRIMINALIZACO_ABORTO;CD_CAT_CASAMENTO_LGBT;CD_CAT_REDUCAO_MAIORIDADE_PENAL;CD_CAT_PRIVATIZACOES_EMPRESAS_PUBLICAS;CD_CAT_COTAS_UNIVERSIDADES;CD_CAT_EDUCACAO_SEXUAL_GENERO_EM_ESCOLAS;CD_CAT_MISTURA_ENTRE_POLITICA_RELIGAO;CD_CAT_MILITARISMO;CD_CAT_RURALISMO;CD_CAT_TRABALHISMO;ANO_ELEICAO;TOTAL_FILIADOS;TOTAL_VALOR_BENS;SCORE;TOTAL_VALOR_DESPESAS;PUB_MKT;QT_VOTOS_NOMINAIS_TOTAL
250000001329;26;1;45;2;26;45;2;6;1;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;821712.7;0;139140.61;34335.46;25389
250000001330;26;1;45;2;26;68;2;6;1;2;138;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;2203083.68;22;1622711.06;716837.87;106676
250000001331;26;1;45;2;26;51;2;3;4;5;94;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;0;0;0;0;492
250000001333;26;1;45;2;26;51;2;6;4;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;1933463.46;11;495906.37;293947.94;185638
250000001334;26;1;45;2;26;41;2;6;1;2;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;353756.43;0;11058.46;11058.46;8357
250000001335;26;1;45;2;26;65;2;6;4;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;2630000;0;4702;1988.72;795
250000001336;26;1;45;2;26;56;2;6;4;2;64;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;90431.38;0;7990;5903.79;1983
250000001337;26;1;45;2;17;35;2;6;1;2;188;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;774253.06;0;48893.5;7693.5;20151
250000001338;26;1;45;2;26;56;2;6;2;2;64;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;907545.53;3950;1278578.76;281921.42;117590
250000001339;26;1;45;2;26;51;1;6;1;2;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;689750.93;0;3188.4;2430;19426
250000001340;26;1;45;2;26;53;2;3;2;2;159;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;0;0;0;0;1210
250000001342;26;1;45;2;26;41;2;6;1;2;157;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;486500;0;6667.46;5959.46;3302
250000001343;26;1;45;2;26;51;2;6;1;2;49;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;1390634.37;44;2882668.02;1075762.28;295623
250000001344;26;1;45;2;26;53;2;3;2;2;187;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;206200;0;6779.9;5240;2612
250000001345;26;1;45;2;19;51;2;6;1;2;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;1000;0;0;0;1667
250000001347;26;1;45;2;26;53;2;6;1;2;188;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;340000;0;120644.44;69979.14;33724
250000001348;26;1;45;2;26;58;2;6;2;2;137;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;757000;0;25313.45;3000.05;7127
250000001349;26;1;45;2;26;63;2;7;1;2;54;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;1192000;0;0;0;4025
250000001350;26;1;45;2;26;57;2;6;1;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;11383318.3;0;700445.06;358272.54;168278
250000001351;26;1;45;2;26;56;2;6;2;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;8616496.77;0;72630.67;64048.4;2702
250000001352;26;1;45;2;26;30;2;6;4;2;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;0;0;205656.17;88524.63;20568
250000001353;26;1;45;2;11;51;2;6;1;2;49;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;872385.6;11;2807824.73;931714.77;227210
250000001354;26;1;45;2;26;55;2;6;1;2;101;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;713217.64;0;809912.83;409412.75;176153
250000001355;26;1;45;2;26;48;2;6;1;2;156;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;439500;0;940;921.6;2936
250000001370;26;1;45;2;26;42;2;6;1;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;320342.56;0;16776.15;11771.5;2298
250000001371;26;1;45;2;26;54;1;6;1;2;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;1072000;0;200;0;155
250000001372;26;1;45;2;26;33;2;7;4;2;54;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;3105908.73;0;16185.51;11498.5;5279
250000001373;26;1;45;2;26;51;2;6;1;2;132;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;945000;0;635.85;290;3343
250000001374;26;1;45;2;26;26;1;7;4;2;25;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;0;0;490;290;2915
250000001376;26;1;45;2;26;57;2;3;1;2;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;263502.23;0;76035.6;44476;5249
250000001379;26;1;45;2;26;54;1;3;1;2;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;200000;0;200;0;311
250000001380;26;1;45;2;26;44;1;3;4;5;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;0;0;200;0;2151
250000001381;26;1;45;2;26;39;1;4;1;2;4;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;0;0;0;0;219
250000001382;26;1;45;2;26;66;1;6;4;2;15;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;462000;0;200;0;2696
250000001383;26;1;45;2;26;41;1;6;1;2;64;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;315000;0;200;0;2107
250000001386;26;1;45;2;26;41;1;3;1;2;25;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;0;0;200;0;3374
250000001387;26;1;45;2;26;61;2;6;1;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;55000;0;285.47;285.47;3015
250000001403;26;1;45;2;24;60;1;6;1;2;142;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;705000;0;200;0;88
250000001404;26;1;45;2;26;57;1;3;4;2;15;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;0;0;600;400;337
250000001406;26;1;45;2;5;66;1;4;5;2;41;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;291751;1000000;0;200;0;85
250000605392;26;1;45;2;17;39;2;6;1;2;188;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;303750;49899.13;15214
250000605394;26;1;45;2;18;38;2;6;1;2;188;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;27796.05;19377.25;7834
250000605395;26;1;45;2;26;58;2;6;1;2;188;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;141500;28565;11799
250000605396;26;1;45;2;26;56;1;7;1;2;157;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;45231.23;9573;4865
250000605397;26;1;45;2;11;49;1;6;4;2;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;29993.82;4115;1152
250000605398;26;1;45;2;26;52;2;6;2;2;155;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;280400;40907.42;14070
250000605399;26;1;45;2;26;61;2;3;1;2;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;5255.9;422;2870
250000605400;26;1;45;2;26;49;1;7;4;4;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;11896.2;0;264
250000605401;26;1;45;2;26;61;2;6;1;2;31;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;947352.42;410034.44;73290
250000605402;26;1;45;2;26;50;2;6;1;2;49;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;1930814.79;1072236.16;49358
250000605403;26;1;45;2;26;35;1;6;4;2;49;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;2463236.42;1927406.13;126847
250000605404;26;1;45;2;26;55;2;6;1;2;49;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;10;2097818.48;848995.25;125666
250000605405;26;1;45;2;26;54;2;6;1;2;49;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;1081415.99;376978.6;66924
250000605406;26;1;45;2;26;57;2;6;1;4;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;514557.35;352871.73;23606
250000605407;26;1;45;2;26;60;2;6;2;2;49;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;895737.29;271607.22;47278
250000605408;26;1;45;2;21;71;2;6;1;2;57;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;2007280.46;1322326.33;46751
250000605409;26;1;45;2;26;61;2;6;1;2;49;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;1049467.34;893298.73;86042
250000605410;26;1;45;2;18;58;2;6;1;2;64;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;6266.6;0;1502
250000605411;26;1;45;2;26;34;2;6;1;2;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;406655.83;61877.73;26667
250000605412;26;1;45;2;11;55;2;6;1;2;49;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;1635550.49;274745.61;103215
250000605413;26;1;45;2;26;59;2;6;1;2;49;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;1068100.14;402512;120529
250000605414;26;1;45;2;26;68;2;6;1;2;61;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;2209583.71;541594.01;102708
250000605415;26;1;45;2;26;44;2;6;1;2;1;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;51038.82;6560;845
250000605418;26;1;45;2;26;49;2;6;1;2;57;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;519950.45;174990.84;40274
250000605419;26;1;45;2;26;33;1;3;4;5;146;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;107960;22955.63;13189
250000605420;26;1;45;2;26;61;2;3;1;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;20122.85;15023;1573
250000605421;26;1;45;2;18;51;2;6;4;4;188;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;66309.38;50977.2;5754
250000605422;26;1;45;2;26;26;2;7;4;2;69;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;33000;25234;2882
250000605423;26;1;45;2;26;50;2;6;1;2;49;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;747787.56;260656;76588
250000605424;26;1;45;2;26;50;2;6;1;2;101;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;100691.45;44295;3136
250000605425;26;1;45;2;26;28;1;7;4;2;188;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;105296.75;78180;10961
250000605426;26;1;45;2;26;38;2;6;1;2;188;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;88430.88;24486;9804
250000605427;26;1;45;2;26;55;2;6;4;2;49;1;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;830366.87;536286.9;94282
250000605428;26;1;45;2;26;31;1;4;1;2;66;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;40000;4410.75;823
250000605429;26;1;45;2;26;43;2;6;1;2;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;911204.58;256231.83;27507
250000605430;26;1;45;2;26;50;1;6;1;2;143;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;19966.65;4625;1001
250000605431;26;1;45;2;26;38;2;6;1;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;145475.45;54506.8;9231
250000605432;26;1;45;2;26;64;1;6;4;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;8712.5;3500;517
250000605433;26;1;45;2;26;46;2;6;3;2;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;31430;2500;2997
250000605435;26;1;45;2;26;52;2;6;1;2;101;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;0;0;1123
250000605437;26;1;45;2;11;64;1;6;4;2;45;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;19617.45;4030;558
250000605438;26;1;45;2;5;55;1;6;1;4;20;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;20086;4071.92;698
250000605439;26;1;45;2;10;64;1;6;1;2;139;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;39134.55;0;4035
250000605440;26;1;45;2;16;56;1;6;1;4;90;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;668244.71;161919.03;9064
250000605441;26;1;45;2;26;36;1;3;1;5;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;41045;200;960
250000605442;26;1;45;2;26;47;2;6;1;1;1;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;59923.68;13087.5;12957
250000605443;26;1;45;2;26;44;1;6;2;2;142;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;11000;0;979
250000605444;26;1;45;2;5;62;2;1;4;2;188;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;53335;37915;6862
250000605445;26;1;45;2;26;39;2;6;2;2;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;49987.11;27895;8089
250000605446;26;1;45;2;26;66;2;7;1;2;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;62101.06;15580;769
250000605447;26;1;45;2;18;44;1;6;1;2;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;1006385.15;341746.09;42282
250000605448;26;1;45;2;26;46;1;6;1;2;137;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;19980.6;0;1670
250000605449;26;1;45;2;26;41;1;6;2;2;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;29851;872;1014
250000624078;26;1;45;2;26;61;2;3;4;2;124;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;487298.21;434338.46;47283
250000624079;26;1;45;2;10;75;1;6;4;2;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;4352;4352;430
250000624080;26;1;45;2;16;57;1;3;2;2;46;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;20246.1;3100;588
250000629216;26;1;45;2;26;66;1;6;1;2;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;291751;0;0;653893.06;188347.5;15351
260000000105;25;1;45;2;17;31;2;6;1;4;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;10019;24000;0;17021.69;11403.8;5791
260000000106;25;1;45;2;2;53;2;6;1;4;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;10019;1457545.06;0;118053.45;88454;28237
260000000107;25;1;45;2;25;41;1;6;1;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;10019;148327.61;57;73473.75;71273.75;5135
260000000356;25;1;45;2;25;26;2;7;4;4;188;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2014;10019;0;0;26159.3;22912.9;3083
260000621975;25;1;45;2;25;45;1;6;1;2;61;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;10019;0;300;203420.5;36009.9;4708
260000621981;25;1;45;2;25;80;2;6;1;2;15;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;10019;0;0;52050;16050;1327
260000621982;25;1;45;2;25;60;2;6;1;4;2;0;1;1;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;10019;0;0;113005.61;51130;5491
270000610935;27;1;45;2;26;39;2;6;4;2;189;0;1;0;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;15208;0;200;49896.96;14560;14451
270000610936;27;1;45;2;10;43;2;6;1;2;101;0;1;0;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;15208;0;0;61337.5;25716.5;2316
270000610937;27;1;45;2;27;47;2;6;1;2;45;0;1;0;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;15208;0;0;49935.56;13000;1842
270000610938;27;1;45;2;27;44;1;6;1;2;70;0;1;0;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;15208;0;240;171494.52;77113;5225
270000610939;27;1;45;2;23;55;2;6;1;2;2;0;1;0;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;15208;0;0;256143.51;85429.5;13173
270000610940;27;1;45;2;23;33;2;3;4;4;61;0;1;0;1;21;1;2;1;3;5;1;1;1;1;3;2;2;1;2;2018;15208;0;0;50000;0;282
 10000000135;1;2;50;2;13;38;2;3;4;2;46;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;1940;0;0;1580;0;37
 10000000142;1;2;50;2;3;51;2;6;4;4;190;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;1940;0;0;3180.04;80;383
 10000000721;1;2;50;2;1;29;1;3;4;4;47;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;1940;50000;0;1580;80;15
 10000600842;1;1;50;2;1;50;2;1;4;3;124;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;1940;0;0;77671.08;41230;2681
 10000600843;1;1;50;2;1;46;2;3;1;4;124;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;1940;0;0;47726.75;18450;492
 10000600844;1;1;50;2;1;23;1;3;4;2;124;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;1940;0;0;119818.45;56160;358
 10000600845;1;1;50;2;1;42;2;6;4;4;124;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;1940;0;0;55998.2;23918;1498
 20000000009;2;1;50;2;2;32;2;6;1;2;136;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;4875;70000;0;1176.5;420;1755
 20000000010;2;1;50;2;2;37;2;3;4;4;41;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;4875;92000;0;500;0;997
 20000000022;2;1;50;2;2;72;1;2;4;4;15;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;4875;162000;0;0;0;145
 20000000023;2;1;50;2;16;36;2;6;1;4;137;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;4875;509919.12;0;2750.4;2026;2573
 20000000024;2;1;50;2;2;46;1;6;4;4;136;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;4875;0;0;110;110;109
 20000619788;2;1;50;2;2;30;1;6;4;4;69;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;4875;0;0;14643.34;8110;6179
 20000619793;2;1;50;2;2;44;2;6;1;4;138;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;4875;0;0;0;0;1398
 30000000472;4;1;50;2;20;40;2;3;4;4;124;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;11806;7000;0;1300;0;1698
 30000000473;4;1;50;2;6;42;2;1;4;1;124;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;11806;0;0;1300;0;458
 30000000475;4;1;50;2;14;48;2;3;1;5;8;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;11806;0;0;1300;0;2220
 30000000477;4;1;50;2;10;30;2;7;1;4;136;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;11806;0;0;1300;0;442
 30000000478;4;1;50;2;4;43;2;6;1;4;136;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;11806;128000;0;2100;480;202
 30000000479;4;1;50;2;4;47;2;6;1;2;15;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;11806;778895.18;5500;11227.9;8605;2357
 30000000480;4;1;50;2;8;25;2;6;4;5;63;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;11806;0;0;1900;600;238
 30000000567;4;1;50;2;4;37;1;3;4;4;124;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;11806;0;0;1300;0;7
 30000000568;4;1;50;2;14;58;1;2;1;2;124;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;11806;0;0;1300;0;29
 30000622791;4;1;50;2;14;46;2;6;4;5;137;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;11806;0;0;41716.98;12580;2533
 30000622792;4;1;50;2;14;26;1;3;4;2;21;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;11806;0;0;19896.51;0;68
 30000622793;4;1;50;2;10;54;1;6;1;2;15;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;11806;0;0;19882.4;600;215
 30000622794;4;1;50;2;4;33;2;6;4;5;2;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;11806;0;0;27856.27;4127;2439
 30000622795;4;1;50;2;11;39;2;6;4;5;137;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;11806;0;0;20876.4;7210;5163
 30000622808;4;1;50;2;14;39;1;7;4;2;137;0;1;0;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;11806;0;0;19896.51;3370;592
 40000000713;3;2;50;2;3;42;1;6;4;4;136;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;2674;85000;0;3111.9;3111.9;672
 40000000718;3;2;50;2;3;73;1;3;4;2;155;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;2674;0;0;3083.6;2721.65;577
 40000000719;3;2;50;2;26;40;2;3;4;2;155;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;2674;0;0;8077.81;7304;1448
 40000000720;3;2;50;2;14;67;2;6;3;4;94;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;2674;47000;0;5823.75;5823.75;479
 40000000721;3;2;50;2;3;40;2;6;1;3;1;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;2674;0;0;0;0;352
 40000000722;3;2;50;2;3;58;2;6;1;4;127;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;2674;0;0;1761.77;1761.77;651
 40000000723;3;2;50;2;14;49;2;6;1;2;137;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;2674;5000;0;1520;1520;397
 40000001024;3;2;50;2;3;41;1;7;4;4;172;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2014;2674;0;0;0;0;50
 40000602404;3;2;50;2;3;42;2;1;4;4;28;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;2674;0;0;0;0;265
 40000602405;3;2;50;2;3;49;1;3;1;2;124;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;2674;0;0;0;0;383
 40000602406;3;2;50;2;3;36;2;6;1;4;137;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;2674;0;0;3000;3000;993
 40000602407;3;2;50;2;3;50;2;3;1;4;9;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;2674;0;0;0;0;189
 40000602409;3;2;50;2;3;45;2;6;4;4;137;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;2674;0;0;0;0;1508
 40000602410;3;2;50;2;3;28;2;3;4;2;155;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;2674;0;0;13.2;0;106
 40000602411;3;2;50;2;3;34;1;1;4;5;135;0;1;1;2;13;5;3;1;1;1;1;2;3;1;1;3;2;3;2;2018;2674;0;0;1170;1060;3380
